CustomerID,FirstName,LastName,DateOfBirth,Gender,Province,City,CustomerSegment,JoinDate,RiskRating,EmploymentStatus,AnnualIncome,IsActive
C000217,Ethan,Jacobs,1990-03-25,Female,Eastern Cape,Mthatha,Emerging Affluent,2025-07-25,Medium,Employed,335716,True
C000218,Mpho,Dlamini,1998-02-28,Male,Gauteng,Centurion,Mass Market,2022-09-03,Low,Student,1560,True
C000219,Fatima,Williams,1954-08-22,Female,Gauteng,Sandton,Mass Market,2022-02-04,Medium,Student,71494,False
C000220,Karabo,Radebe,1998-06-16,Male,Western Cape,Cape Town,Emerging Affluent,2026-03-28,Low,Employed,326067,True
C000221,Ethan,Khumalo,1955-12-11,Male,Gauteng,Centurion,Affluent,2026-01-18,Medium,Employed,782198,True
C000222,Muhammad,Govender,1988-02-23,Male,KwaZulu-Natal,Richards Bay,Emerging Affluent,2022-03-09,Low,Self-Employed,516869,True
C000223,Sibusiso,Khumalo,1980-01-26,Female,Gauteng,Soweto,Mass Market,2024-06-17,Medium,Employed,249324,True
C000224,Daniel,Ndlovu,1994-05-07,Male,Gauteng,Soweto,Affluent,2024-10-11,Low,Employed,1014718,True
C000225,Lerato,Jacobs,1976-04-05,Male,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2022-05-28,Low,Employed,496814,True
C000226,Zanele,Adams,1973-05-21,Female,Eastern Cape,East London,Emerging Affluent,2025-03-01,Low,Employed,280941,True
C000227,Tshepo,Nkosi,1955-08-02,Male,Gauteng,Soweto,Emerging Affluent,2025-03-02,Medium,Employed,609390,True
C000228,Lerato,Govender,2000-03-23,Male,Western Cape,Bellville,Affluent,2022-02-04,Medium,Employed,690183,True
C000229,Karabo,Mokoena,1983-08-28,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2023-01-04,High,Retired,315276,True
C000230,Karabo,Nkosi,1991-02-19,Female,Gauteng,Soweto,Mass Market,2026-06-13,Medium,Unemployed,59959,True
C000231,Karabo,Naidoo,1982-04-21,Male,Western Cape,Cape Town,Emerging Affluent,2022-08-11,Low,Employed,379515,True
C000232,Priya,Dlamini,1964-07-14,Male,Gauteng,Johannesburg,Emerging Affluent,2025-07-01,Medium,Retired,421326,True
C000233,Sipho,Molefe,1977-05-28,Female,Gauteng,Midrand,Mass Market,2025-05-19,Low,Unemployed,68766,True
C000234,Imran,Cele,1999-01-02,Male,Free State,Welkom,Emerging Affluent,2023-05-05,Medium,Employed,316229,True
C000235,Sipho,Williams,1972-05-25,Female,Gauteng,Midrand,Emerging Affluent,2026-01-10,Low,Employed,352277,True
C000236,Kayla,Ndlovu,1996-06-05,Female,Free State,Bloemfontein,Emerging Affluent,2022-09-10,Low,Employed,539606,True
C000237,Ayesha,Radebe,1985-06-28,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2023-04-12,Low,Employed,307623,True
C000238,Jason,Jacobs,1980-07-12,Male,Western Cape,Paarl,Private Banking,2024-09-24,Low,Employed,1576571,True
C000239,Zanele,Cele,1975-02-16,Male,Free State,Bloemfontein,Emerging Affluent,2025-01-21,Low,Employed,416737,True
C000240,Anika,Gumede,1990-12-26,Male,Gauteng,Sandton,Affluent,2023-09-28,Low,Employed,741853,True
C000241,Sibusiso,Mokoena,1973-05-31,Female,Western Cape,Paarl,Affluent,2023-08-21,Low,Employed,700463,True
C000242,Imran,Radebe,1961-11-03,Female,Gauteng,Soweto,Mass Market,2024-12-23,Medium,Retired,234602,True
C000243,Neo,Botha,1964-09-12,Female,Gauteng,Midrand,Mass Market,2024-08-26,Low,Employed,196725,True
C000244,Fatima,Govender,1983-07-24,Male,Gauteng,Soweto,Emerging Affluent,2022-11-07,Low,Employed,284072,True
C000245,Leah,Patel,1982-04-10,Male,KwaZulu-Natal,Durban,Mass Market,2025-07-08,Low,Employed,215400,True
C000246,Sipho,Govender,1984-12-16,Female,Western Cape,Paarl,Mass Market,2022-08-12,High,Unemployed,57447,True
C000247,Muhammad,Ndlovu,1965-12-20,Female,Western Cape,Cape Town,Mass Market,2025-01-26,Medium,Employed,248719,True
C000248,Kayla,Khan,1958-07-10,Male,Gauteng,Centurion,Emerging Affluent,2023-07-12,High,Retired,436752,True
C000249,Sibusiso,Naidoo,1996-08-04,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2023-12-10,Medium,Self-Employed,534198,True
C000250,Anika,Smith,1988-07-23,Male,Western Cape,Paarl,Emerging Affluent,2023-01-01,Low,Employed,461989,False
C000251,Ruan,Ndlovu,1980-11-10,Male,Western Cape,Paarl,Mass Market,2022-05-12,Low,Unemployed,66431,True
C000252,Kayla,Jacobs,1977-02-24,Female,Gauteng,Centurion,Emerging Affluent,2026-04-01,Low,Self-Employed,406866,True
C000253,Ruan,Meyer,1978-07-04,Female,Western Cape,Paarl,Emerging Affluent,2022-07-12,Low,Retired,305658,False
C000254,Naledi,Khumalo,1954-03-02,Female,Eastern Cape,Gqeberha,Mass Market,2025-01-30,High,Unemployed,3587,True
C000255,Lerato,Botha,1951-02-17,Female,Gauteng,Pretoria,Emerging Affluent,2025-10-29,Low,Employed,434811,True
C000256,Zanele,Khumalo,2006-02-01,Female,Free State,Welkom,Emerging Affluent,2023-01-30,Low,Employed,290781,True
C000257,Kagiso,Khumalo,1972-06-27,Female,Northern Cape,Kimberley,Emerging Affluent,2023-06-14,Low,Retired,466869,True
C000258,Tshepo,Govender,1967-11-14,Male,Gauteng,Sandton,Emerging Affluent,2025-12-05,Medium,Employed,518832,True
C000259,Priya,Gumede,1959-07-18,Male,KwaZulu-Natal,Richards Bay,Mass Market,2025-08-16,Low,Employed,222196,True
C000260,Muhammad,Gumede,1989-12-16,Female,Western Cape,George,Emerging Affluent,2022-04-02,Low,Employed,448221,False
C000261,Priya,Meyer,1964-05-12,Male,Western Cape,Paarl,Emerging Affluent,2023-04-30,Low,Retired,526155,True
C000262,Sipho,Pillay,1986-08-20,Male,Gauteng,Sandton,Emerging Affluent,2026-01-29,Low,Retired,523935,True
C000263,Ruan,Khan,1990-04-27,Female,Gauteng,Centurion,Mass Market,2022-05-23,Low,Retired,221611,True
C000264,Ethan,Molefe,1963-02-09,Male,KwaZulu-Natal,Umhlanga,Mass Market,2026-03-06,Medium,Unemployed,22080,True
C000265,Megan,Smith,1951-10-20,Female,Mpumalanga,eMalahleni,Emerging Affluent,2024-05-20,Low,Employed,496938,True
C000266,Jason,Botha,1979-06-12,Male,Eastern Cape,East London,Mass Market,2022-02-11,Low,Unemployed,7815,True
C000267,Nomsa,Daniels,1960-02-17,Female,Gauteng,Sandton,Small Business,2024-11-17,Low,Self-Employed,722370,True
C000268,Karabo,Mokoena,1964-12-15,Female,Gauteng,Sandton,Mass Market,2023-03-04,Medium,Employed,181074,True
C000269,Ethan,Pillay,1979-04-22,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2025-03-03,Low,Employed,351015,True
C000270,Lerato,Botha,1991-05-26,Male,Gauteng,Johannesburg,Emerging Affluent,2024-05-11,Low,Employed,320008,False
C000271,Fatima,Nkosi,2000-04-10,Male,Gauteng,Midrand,Mass Market,2024-06-15,Low,Employed,208827,True
C000272,Muhammad,Meyer,1978-01-20,Male,Gauteng,Johannesburg,Emerging Affluent,2023-04-29,Low,Retired,429196,True
C000273,Ethan,Radebe,1976-01-24,Male,Western Cape,Paarl,Small Business,2023-08-17,Low,Self-Employed,1335419,True
C000274,Zanele,Smith,1965-06-26,Female,Western Cape,Paarl,Emerging Affluent,2023-09-04,Low,Employed,532895,True
C000275,Lerato,Gumede,1965-08-03,Male,KwaZulu-Natal,Pietermaritzburg,Affluent,2024-08-15,Low,Employed,778138,True
C000276,Nomsa,Molefe,2002-09-24,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2026-02-11,Low,Student,31308,True
C000277,Jason,Botha,1990-09-29,Female,Western Cape,George,Mass Market,2026-02-04,Low,Employed,256091,True
C000278,Fatima,Khan,1969-09-10,Female,Western Cape,George,Mass Market,2023-03-28,Medium,Employed,236007,True
C000279,Nomsa,Ndlovu,2004-05-07,Female,Limpopo,Polokwane,Emerging Affluent,2025-03-02,Low,Employed,519749,False
C000280,Kagiso,Smith,1968-05-12,Male,Gauteng,Sandton,Affluent,2025-04-25,Low,Employed,795952,True
C000281,Neo,Adams,1980-01-09,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2023-10-06,Low,Employed,620617,True
C000282,Karabo,Williams,1953-09-18,Female,Eastern Cape,East London,Mass Market,2023-12-17,Low,Student,64679,True
C000283,Daniel,Mokoena,2006-04-13,Male,Gauteng,Pretoria,Mass Market,2025-03-23,Medium,Employed,237672,True
C000284,Daniel,Molefe,1967-12-14,Male,Free State,Welkom,Affluent,2023-01-02,Low,Employed,945928,True
C000285,Neo,Jacobs,1989-04-19,Male,Mpumalanga,eMalahleni,Emerging Affluent,2023-05-29,Medium,Employed,315954,True
C000286,Neo,Brown,1976-08-26,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2022-05-14,Medium,Self-Employed,385934,True
C000287,Imran,Botha,2002-10-26,Male,Western Cape,Paarl,Affluent,2024-06-16,Low,Employed,805203,True
C000288,Mpho,Govender,1962-07-08,Male,Western Cape,Cape Town,Emerging Affluent,2022-09-19,Medium,Employed,426166,True
C000289,Kayla,Smith,1964-02-20,Male,Gauteng,Johannesburg,Affluent,2022-03-16,High,Employed,843387,True
C000290,Imran,Meyer,1992-09-16,Male,Mpumalanga,Mbombela,Mass Market,2023-08-02,Low,Student,81579,True
C000291,Zanele,Meyer,1969-04-06,Male,Limpopo,Tzaneen,Emerging Affluent,2026-01-05,Medium,Employed,308649,True
C000292,Jason,Daniels,1998-11-01,Female,Mpumalanga,eMalahleni,Emerging Affluent,2023-12-18,Medium,Employed,375805,True
C000293,Leah,Ndlovu,2003-12-14,Female,KwaZulu-Natal,Durban,Emerging Affluent,2022-04-10,Low,Employed,420781,True
C000294,Sibusiso,Khan,1969-01-06,Male,Western Cape,Stellenbosch,Mass Market,2026-06-28,Medium,Self-Employed,215118,True
C000295,Ayesha,Adams,1986-02-08,Female,Gauteng,Midrand,Emerging Affluent,2023-10-26,Medium,Employed,552983,True
C000296,Kayla,Gumede,1985-01-10,Male,Gauteng,Soweto,Emerging Affluent,2024-10-29,Low,Retired,385370,True
C000297,Ethan,Jacobs,1988-06-29,Male,KwaZulu-Natal,Richards Bay,Mass Market,2025-01-10,High,Retired,130228,True
C000298,Ayanda,Khan,1985-05-12,Female,Western Cape,Bellville,Emerging Affluent,2023-12-30,Low,Employed,351059,True
C000299,Zanele,Smith,1977-02-17,Female,Mpumalanga,Mbombela,Emerging Affluent,2024-12-30,Medium,Retired,323892,True
C000300,Imran,Naidoo,1981-10-28,Male,Free State,Welkom,Mass Market,2023-12-30,Low,Unemployed,59714,True
C000301,Zanele,Cele,1985-06-19,Male,Gauteng,Centurion,Mass Market,2022-02-12,Medium,Employed,191421,True
C000302,Anika,Dlamini,2005-05-24,Female,Eastern Cape,East London,Mass Market,2026-03-17,Low,Employed,254989,True
C000303,Nomsa,Dlamini,1995-01-25,Male,Mpumalanga,eMalahleni,Emerging Affluent,2023-04-19,Low,Employed,335330,True
C000304,Anika,Dlamini,1997-07-23,Female,Gauteng,Johannesburg,Mass Market,2025-12-17,Medium,Self-Employed,170046,True
C000305,Mpho,Mokoena,2001-04-03,Male,KwaZulu-Natal,Umhlanga,Mass Market,2025-12-06,Low,Employed,168881,True
C000306,Muhammad,Williams,1950-04-02,Male,Gauteng,Sandton,Mass Market,2024-12-30,Low,Employed,261121,True
C000307,Thabo,Nkosi,1977-08-21,Male,Gauteng,Pretoria,Mass Market,2023-06-11,Medium,Employed,172425,True
C000308,Karabo,Botha,1984-05-25,Male,Western Cape,George,Emerging Affluent,2026-04-01,Low,Employed,306974,True
C000309,Tshepo,Khan,2003-07-02,Male,Gauteng,Midrand,Mass Market,2026-03-15,Low,Employed,91919,True
C000310,Tshepo,Pillay,1982-12-20,Female,Free State,Welkom,Small Business,2026-03-17,Medium,Self-Employed,879883,True
C000311,Sibusiso,Cele,1966-05-07,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2026-02-20,Low,Employed,418992,True
C000312,Priya,Radebe,1950-01-20,Male,Gauteng,Pretoria,Mass Market,2022-02-26,Medium,Employed,127381,True
C000313,Anika,Cele,1978-09-21,Male,KwaZulu-Natal,Richards Bay,Emerging Affluent,2023-10-27,Low,Employed,379354,True
C000314,Ethan,Daniels,1970-03-26,Female,Western Cape,Stellenbosch,Mass Market,2025-04-03,High,Unemployed,72005,True
C000315,Zanele,Molefe,2000-09-05,Female,Gauteng,Johannesburg,Emerging Affluent,2024-10-18,Low,Self-Employed,458871,True
C000316,Priya,Patel,1965-08-31,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2025-03-13,Medium,Student,28392,True
C000317,Ruan,Molefe,1971-09-16,Female,Western Cape,Paarl,Mass Market,2025-08-12,Low,Unemployed,4709,True
C000318,Naledi,Pillay,2000-12-29,Female,KwaZulu-Natal,Umhlanga,Mass Market,2026-04-12,High,Unemployed,70266,True
C000319,Daniel,Mokoena,1975-06-02,Female,Gauteng,Sandton,Emerging Affluent,2023-04-29,Medium,Employed,461664,True
C000320,Sibusiso,Botha,1985-03-29,Female,KwaZulu-Natal,Richards Bay,Mass Market,2024-06-27,Medium,Student,36477,True
C000321,Kayla,Mokoena,1992-05-08,Female,Gauteng,Johannesburg,Emerging Affluent,2025-08-14,Low,Employed,367619,True
C000322,Sibusiso,Botha,1966-06-03,Male,Western Cape,Bellville,Mass Market,2022-10-29,Medium,Unemployed,24722,True
C000323,Kayla,Ndlovu,2004-10-23,Male,Gauteng,Midrand,Emerging Affluent,2025-07-31,Medium,Employed,460815,True
C000324,Muhammad,Williams,2000-06-16,Female,Gauteng,Johannesburg,Emerging Affluent,2022-10-25,Low,Employed,381017,True
C000325,Priya,Dlamini,1970-12-18,Male,Western Cape,Cape Town,Emerging Affluent,2025-06-03,Low,Employed,422859,True
C000326,Lerato,Williams,1968-12-16,Female,Northern Cape,Upington,Mass Market,2023-07-31,Medium,Self-Employed,207750,True
C000327,Tshepo,Brown,1985-12-17,Male,Western Cape,Stellenbosch,Emerging Affluent,2025-05-27,Medium,Employed,401541,True
C000328,Fatima,Jacobs,2000-10-21,Female,Gauteng,Sandton,Mass Market,2025-02-10,Medium,Employed,244036,True
C000329,Neo,Naidoo,1973-11-21,Female,Western Cape,Bellville,Mass Market,2022-09-10,Medium,Self-Employed,138494,True
C000330,Kayla,Gumede,1960-07-01,Female,Gauteng,Centurion,Mass Market,2023-09-24,Medium,Employed,148304,True
C000331,Imran,Mokoena,1953-03-21,Male,KwaZulu-Natal,Durban,Mass Market,2026-06-10,Medium,Student,76487,True
C000332,Leah,Molefe,1969-07-24,Male,Gauteng,Johannesburg,Emerging Affluent,2026-01-29,Low,Employed,380137,True
C000333,Nomsa,Khan,1998-01-11,Female,Western Cape,Paarl,Mass Market,2024-01-08,Low,Employed,251880,True
C000334,Ayesha,Nkosi,1985-05-17,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2022-02-24,Low,Retired,354750,True
C000335,Megan,Meyer,1998-02-27,Male,Gauteng,Pretoria,Mass Market,2024-06-05,Low,Retired,93973,True
C000336,Nomsa,Mokoena,2006-05-23,Female,KwaZulu-Natal,Durban,Mass Market,2023-09-11,Low,Employed,272317,True
C000337,Kayla,Pillay,1976-06-13,Male,Gauteng,Midrand,Mass Market,2026-05-18,Medium,Student,2102,True
C000338,Karabo,Khumalo,1989-07-03,Female,Western Cape,George,Emerging Affluent,2025-01-27,Low,Retired,383289,True
C000339,Kayla,Cele,1960-01-20,Male,KwaZulu-Natal,Durban,Emerging Affluent,2024-10-31,Low,Employed,416470,False
C000340,Mpho,Dlamini,1972-05-04,Female,North West,Mahikeng,Mass Market,2025-12-03,Medium,Employed,222610,True
C000341,Daniel,Mokoena,2000-10-31,Female,Limpopo,Tzaneen,Mass Market,2025-08-10,Low,Employed,211713,True
C000342,Zanele,Mokoena,2000-03-14,Female,Gauteng,Pretoria,Mass Market,2024-06-24,High,Self-Employed,217278,True
C000343,Ayanda,Brown,1979-05-06,Male,Gauteng,Centurion,Mass Market,2025-11-28,Low,Employed,276228,True
C000344,Jason,Adams,1952-01-18,Female,Gauteng,Pretoria,Mass Market,2025-09-25,Low,Employed,249085,False
C000345,Muhammad,Daniels,1992-08-03,Female,Gauteng,Soweto,Mass Market,2022-04-05,Low,Student,70874,True
C000346,Ayesha,Gumede,1985-11-14,Male,Gauteng,Pretoria,Affluent,2025-03-14,Low,Self-Employed,1168821,True
C000347,Karabo,Williams,1964-07-04,Male,Western Cape,George,Emerging Affluent,2025-11-26,Medium,Employed,489096,True
C000348,Sibusiso,Mokoena,1969-03-15,Female,Mpumalanga,eMalahleni,Mass Market,2022-12-31,Medium,Student,231,True
C000349,Jason,Smith,1980-01-24,Male,KwaZulu-Natal,Durban,Emerging Affluent,2023-01-01,Low,Employed,416389,True
C000350,Ethan,Naidoo,1991-08-03,Female,Gauteng,Johannesburg,Emerging Affluent,2025-07-12,Low,Employed,301833,True
C000351,Ayanda,Patel,1959-04-08,Male,Gauteng,Centurion,Emerging Affluent,2022-12-03,Medium,Employed,649317,True
C000352,Zanele,Naidoo,1960-08-10,Male,Eastern Cape,Mthatha,Emerging Affluent,2022-08-17,Low,Employed,286465,True
C000353,Anika,Adams,1998-08-21,Male,Gauteng,Sandton,Mass Market,2023-07-29,Low,Employed,264008,True
C000354,Ayanda,Smith,1970-10-18,Male,Western Cape,Bellville,Mass Market,2026-02-10,Low,Employed,271709,True
C000355,Leah,Govender,1968-10-05,Female,Gauteng,Midrand,Mass Market,2025-05-15,Medium,Student,9212,True
C000356,Lerato,Ndlovu,1974-01-03,Male,Free State,Welkom,Mass Market,2023-07-01,High,Self-Employed,233332,True
C000357,Jason,Cele,1952-01-25,Male,KwaZulu-Natal,Richards Bay,Mass Market,2024-06-19,Medium,Employed,273808,True
C000358,Ruan,Meyer,1974-08-11,Male,Western Cape,Paarl,Affluent,2023-04-23,Low,Employed,657643,True
C000359,Sipho,Naidoo,1986-07-13,Male,Western Cape,George,Mass Market,2024-02-15,High,Unemployed,8051,True
C000360,Daniel,Ndlovu,1956-03-11,Female,Free State,Welkom,Emerging Affluent,2025-07-27,Low,Retired,554735,True
C000361,Imran,Patel,1988-12-29,Male,Gauteng,Sandton,Emerging Affluent,2025-07-08,Low,Employed,399843,True
C000362,Megan,Pillay,1998-06-13,Male,Western Cape,Paarl,Emerging Affluent,2023-12-13,Low,Employed,515979,True
C000363,Kayla,Botha,1991-09-22,Female,Free State,Bloemfontein,Affluent,2026-02-23,Low,Employed,1177075,True
C000364,Lerato,Govender,1992-08-23,Female,Gauteng,Johannesburg,Mass Market,2022-09-09,Medium,Student,89004,True
C000365,Leah,Govender,1976-08-09,Female,Free State,Welkom,Emerging Affluent,2022-11-09,Low,Self-Employed,449762,True
C000366,Sibusiso,Jacobs,2000-05-18,Female,Gauteng,Centurion,Mass Market,2022-12-27,High,Self-Employed,263820,True
C000367,Ethan,Mokoena,1999-12-23,Male,Gauteng,Soweto,Mass Market,2023-09-21,High,Retired,118186,True
C000368,Sipho,Govender,1993-10-08,Male,Western Cape,Stellenbosch,Mass Market,2022-07-01,High,Retired,95650,True
C000369,Lerato,Khan,1981-04-27,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2023-01-27,Low,Employed,328092,True
C000370,Anika,Govender,1967-04-21,Female,Western Cape,Paarl,Emerging Affluent,2025-12-18,Low,Employed,566141,True
C000371,Zanele,Dlamini,1995-08-16,Male,Mpumalanga,eMalahleni,Emerging Affluent,2026-03-05,Low,Employed,324537,True
C000372,Tshepo,Brown,1957-12-25,Female,Mpumalanga,eMalahleni,Emerging Affluent,2025-07-16,Low,Employed,510955,True
C000373,Mpho,Brown,1993-09-15,Male,Gauteng,Soweto,Emerging Affluent,2023-09-12,Low,Employed,359141,True
C000374,Lerato,Naidoo,1962-01-01,Male,Western Cape,George,Mass Market,2025-11-23,High,Employed,204861,True
C000375,Lerato,Meyer,1963-04-12,Female,Gauteng,Sandton,Emerging Affluent,2024-09-21,Low,Employed,528051,True
C000376,Ayanda,Khan,1980-06-16,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2025-11-20,High,Student,8781,True
C000377,Jason,Cele,2005-12-10,Male,Gauteng,Sandton,Emerging Affluent,2022-01-11,High,Employed,370552,True
C000378,Kagiso,Gumede,1980-09-01,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2024-01-31,Low,Employed,213532,True
C000379,Muhammad,Williams,1982-07-31,Male,Gauteng,Johannesburg,Mass Market,2026-04-02,Medium,Employed,221579,True
C000380,Lerato,Dlamini,1998-12-26,Male,Gauteng,Centurion,Mass Market,2024-11-22,High,Employed,198885,False
C000381,Anika,Patel,1971-05-25,Female,Gauteng,Soweto,Emerging Affluent,2023-11-04,Low,Retired,428735,True
C000382,Ruan,Dlamini,1963-10-23,Male,Eastern Cape,East London,Affluent,2024-06-27,High,Employed,668536,True
C000383,Anika,Khan,1953-08-01,Female,Northern Cape,Kimberley,Mass Market,2023-06-01,Medium,Student,2187,True
C000384,Daniel,Govender,1996-03-05,Male,Gauteng,Centurion,Small Business,2025-08-27,Low,Self-Employed,790160,True
C000385,Leah,Brown,1969-08-19,Male,Eastern Cape,Gqeberha,Mass Market,2024-11-16,Low,Student,86343,True
C000386,Jason,Meyer,1995-01-22,Male,North West,Mahikeng,Emerging Affluent,2026-01-02,Low,Employed,310498,True
C000387,Ruan,Meyer,2003-03-08,Male,Gauteng,Sandton,Mass Market,2023-09-06,Medium,Student,18688,True
C000388,Ayesha,Dlamini,1957-07-09,Male,KwaZulu-Natal,Durban,Mass Market,2023-05-30,Medium,Student,46264,True
C000389,Thabo,Molefe,1974-10-29,Female,North West,Mahikeng,Mass Market,2023-04-17,Medium,Employed,152026,True
C000390,Ayesha,Patel,1965-08-17,Male,Limpopo,Tzaneen,Mass Market,2023-06-24,High,Employed,108461,True
C000391,Thabo,Pillay,1993-09-18,Male,Limpopo,Tzaneen,Emerging Affluent,2024-05-14,Medium,Employed,448564,True
C000392,Ayanda,Ndlovu,2005-03-03,Male,Mpumalanga,eMalahleni,Emerging Affluent,2023-05-31,Medium,Employed,633936,True
C000393,Lerato,Patel,1988-12-28,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2022-08-11,Medium,Unemployed,41511,True
C000394,Sibusiso,Nkosi,1975-01-17,Male,North West,Rustenburg,Emerging Affluent,2023-05-07,Low,Retired,566720,True
C000395,Ayanda,Nkosi,1996-04-11,Male,Western Cape,Bellville,Emerging Affluent,2022-11-22,Low,Employed,403346,True
C000396,Leah,Ndlovu,1959-01-14,Female,Northern Cape,Upington,Emerging Affluent,2023-08-27,Medium,Employed,387603,True
C000397,Fatima,Williams,1979-10-27,Female,Western Cape,Cape Town,Emerging Affluent,2025-03-16,Low,Employed,381837,True
C000398,Thabo,Ndlovu,1994-11-15,Male,Gauteng,Sandton,Affluent,2025-12-30,Low,Employed,856173,True
C000399,Ayanda,Nkosi,1993-05-07,Female,Free State,Bloemfontein,Mass Market,2022-05-02,Medium,Unemployed,85316,True
C000400,Karabo,Govender,1953-05-26,Female,Gauteng,Centurion,Mass Market,2023-07-02,Medium,Employed,123922,False
C000401,Ayanda,Cele,1971-06-18,Male,Mpumalanga,eMalahleni,Mass Market,2024-02-19,Medium,Unemployed,30855,True
